,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
395249,10774992,HZ541554,009XX E 90TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.73123757,-87.60039032,12/5/2016,23:32:00
395250,10774993,HZ541539,082XX S ESSEX AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,2016,41.74559745,-87.56371119,12/5/2016,20:30:00
395251,10774994,HZ541541,045XX N KENNETH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.96348313,-87.73990825,12/5/2016,11:45:00
395252,10774995,HZ541550,003XX E HURON ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2016,41.8950193,-87.61968784,12/5/2016,23:15:00
395253,10774997,HZ541512,032XX W SUNNYSIDE AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,FALSE,FALSE,2016,41.96299462,-87.70986923,12/5/2016,23:03:00
395254,10774998,HZ541504,062XX W 63RD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.7777632,-87.77668391,12/5/2016,23:00:00
395255,10774999,HZ541561,066XX S NORMAL BLVD,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2016,41.77388848,-87.6368401,12/6/2016,0:30:00
395256,10775000,HZ541537,049XX N AUSTIN AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,TRUE,2016,41.97084291,-87.77827514,12/5/2016,22:30:00
395257,10775003,HZ539015,045XX W LAWRENCE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.96809035,-87.74197617,12/3/2016,20:45:00
395258,10775005,HZ541545,026XX S MICHIGAN AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,2016,41.84529875,-87.62362816,12/5/2016,23:55:00
395259,10775006,HZ541385,130XX S EVANS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,TRUE,2016,41.65789535,-87.60340354,12/5/2016,20:00:00
395260,10775007,HZ541535,061XX S RHODES AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.7832173,-87.61209258,12/5/2016,20:00:00
395261,10775008,HZ541552,044XX W 87TH ST,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.73465848,-87.73152987,12/5/2016,22:40:00
395262,10775009,HZ541505,066XX S WHIPPLE ST,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2016,41.77270796,-87.69931713,12/5/2016,21:30:00
395263,11863234,JC475587,016XX E 55TH ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2019,41.79518615,-87.58732927,10/16/2019,8:00:00
395264,12445120,JE328069,034XX W BELMONT AVE,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,2021,41.93926234,-87.71335694,8/5/2021,20:00:00
395265,10775013,HZ541177,012XX E 93RD ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2016,41.72587273,-87.59315769,11/10/2016,12:00:00
395266,10775015,HZ541520,002XX E 95TH ST,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.72184028,-87.61724463,12/5/2016,21:00:00
395267,10775016,HZ540776,007XX E 91ST PL,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2016,41.72841534,-87.60626923,10/25/2016,12:00:00
395268,10775017,HZ541543,013XX W 76TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,2016,41.75593947,-87.65729799,12/5/2016,23:57:00
395269,10775018,HZ541562,005XX N WOOD ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,2016,41.8918366,-87.67204909,11/29/2016,18:00:00
395270,10775019,HZ541568,024XX N CICERO AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.92562133,-87.74635191,12/6/2016,0:30:00
395271,10775020,HZ541565,047XX W FULTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.88537679,-87.74361726,12/5/2016,15:30:00
395272,10775021,HZ541591,040XX W NORTH AVE,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,2016,41.90986844,-87.72766435,12/6/2016,1:20:00
395273,10775022,HZ541448,041XX W WEST END AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,2016,41.88332265,-87.72908658,12/5/2016,20:52:00
395274,10775023,HZ541549,050XX N NAGLE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.97294184,-87.78792855,12/5/2016,22:30:00
395275,10775025,HZ541603,039XX W ARTHINGTON ST,ASSAULT,SIMPLE,STREET,FALSE,TRUE,2016,41.8698303,-87.72358891,12/3/2016,10:45:00
395276,10775026,HZ541499,030XX W 40TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.81996038,-87.70054615,12/5/2016,22:57:00
395277,10775027,HZ541495,004XX W 62ND ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.78175507,-87.63617567,12/5/2016,21:30:00
395278,10775028,HZ541521,008XX W 51ST PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.80065833,-87.64629863,12/5/2016,23:23:00
395279,10775029,HZ541582,075XX S COTTAGE GROVE AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.75758433,-87.60536467,12/6/2016,1:00:00
395280,10775030,HZ541556,080XX S ST LAWRENCE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.7484669,-87.61000809,12/6/2016,0:20:00
395281,10775031,HZ541502,062XX S MARSHFIELD AVE,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,2016,41.78027144,-87.66544951,12/5/2016,22:25:00
395282,10775032,HZ541487,078XX S GREENWOOD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.75250676,-87.59794219,12/5/2016,22:30:00
395283,10775034,HZ541596,031XX S SPRINGFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,2016,41.83611626,-87.72189076,12/6/2016,1:30:00
395284,10775035,HZ541558,043XX W MARQUETTE RD,ROBBERY,ARMED: HANDGUN,GAS STATION,FALSE,FALSE,2016,41.77128251,-87.73019422,12/6/2016,0:25:00
395285,10775036,HZ541501,083XX S JEFFERY BLVD,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,2016,41.74439656,-87.57585449,12/5/2016,20:00:00
395286,10775037,HZ541600,059XX S KOLIN AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.7851508,-87.73149792,12/5/2016,21:30:00
395287,10775038,HZ541613,049XX W DIVISION ST,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.9023205,-87.74913306,12/6/2016,2:00:00
395288,10775039,HZ541573,010XX N RUSH ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,TRUE,FALSE,2016,41.90178302,-87.62799506,12/6/2016,1:00:00
395289,10775040,HZ541564,050XX W JACKSON BLVD,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.87669936,-87.75166507,12/6/2016,0:44:00
395290,10775041,HZ541609,107XX S AVENUE F,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.69997623,-87.53045323,12/6/2016,2:19:00
395291,10775042,HZ541611,096XX S AVENUE L,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,2016,41.72068024,-87.53649589,12/6/2016,2:00:00
395292,10775043,HZ541593,027XX E 83RD ST,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2016,41.74456497,-87.55831128,11/28/2016,0:00:00
395293,10775044,HZ541589,046XX S DREXEL BLVD,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,2016,41.81081708,-87.60392226,12/6/2016,1:20:00
395294,10775045,HZ541605,121XX S THROOP ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2016,41.6731536,-87.65393365,12/5/2016,9:00:00
395295,10775046,HZ541610,024XX N LOCKWOOD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.92537072,-87.75865341,12/6/2016,2:20:00
395296,10775047,HZ541598,010XX W 115TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.68499702,-87.64865441,12/6/2016,1:55:00
395297,10775048,HZ541597,055XX S ASHLAND AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.79329893,-87.66456619,12/6/2016,1:30:00
395298,10775049,HZ541618,059XX S LAFLIN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.78603052,-87.66195036,12/6/2016,3:10:00
395299,10775051,HZ541586,0000X W ELM ST,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,2016,41.90317204,-87.62896058,12/3/2016,20:30:00
395300,10775053,HZ541602,020XX W GRANVILLE AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,2016,41.99424619,-87.68084511,12/3/2016,14:00:00
395301,10775054,HZ541581,014XX W BIRCHWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,42.01819288,-87.66667883,12/5/2016,23:00:00
395302,10775055,HZ541629,058XX W FULLERTON AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.92388034,-87.77247596,12/6/2016,1:00:00
395303,10775056,HZ541526,005XX S PULASKI RD,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2016,41.87386587,-87.72542681,12/5/2016,23:09:00
395304,10775058,HZ541585,094XX S COTTAGE GROVE AVE,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,2016,41.72399962,-87.60451673,12/6/2016,1:00:00
395305,10775060,HZ541576,078XX S ABERDEEN ST,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,TRUE,2016,41.75139809,-87.65133546,12/5/2016,21:00:00
395306,10775062,HZ541617,026XX W 21ST PL,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2016,41.85286741,-87.69173563,12/6/2016,2:20:00
395307,10775063,HZ541612,0000X N LECLAIRE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2016,41.8807328,-87.75263098,12/6/2016,2:00:00
395308,10775064,HZ541616,005XX S AUSTIN BLVD,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.87350832,-87.7744293,12/6/2016,2:15:00
395309,10775065,HZ541636,025XX W FITCH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2016,42.01129516,-87.6938918,12/6/2016,3:50:00
395310,10775066,HZ541637,082XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,2016,41.74386762,-87.70222825,12/6/2016,3:40:00
395311,10775067,HZ541569,016XX N BOSWORTH AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.91125597,-87.66655463,12/6/2016,0:00:00
395312,10775068,HZ541645,0000X N HOMAN BLVD,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2016,41.88213959,-87.71104513,12/6/2016,4:35:00
395313,10775070,HZ540305,090XX S EMERALD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,FALSE,TRUE,2016,41.72945223,-87.64221473,12/5/2016,6:01:00
395314,10775071,HZ541608,009XX W 71ST ST,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,TRUE,2016,41.76514336,-87.64841145,12/6/2016,2:00:00
395315,10775072,HZ541525,100XX S HALSTED ST,BATTERY,SIMPLE,OTHER,FALSE,FALSE,2016,41.7119205,-87.64295926,12/5/2016,23:35:00
395316,10775073,HZ541638,014XX W NORTH AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.91068791,-87.66372434,12/5/2016,17:00:00
395317,10775074,HZ541650,007XX E 38TH PL,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,2016,41.82497726,-87.60821564,12/6/2016,0:30:00
395318,10775075,HZ541631,015XX W 61ST ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,TRUE,FALSE,2016,41.78313137,-87.66268825,12/6/2016,3:25:00
395319,10775076,HZ540453,064XX S SANGAMON ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.77742383,-87.64836878,12/1/2016,17:36:00
395320,10775078,HZ540524,070XX S SOUTH SHORE DR,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,2016,41.76677448,-87.5664786,11/30/2016,6:00:00
395321,10775079,HZ540556,015XX E 65TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2016,41.77694808,-87.58866619,8/27/2016,6:00:00
395322,10775080,HZ540805,065XX S CHAMPLAIN AVE,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.77587085,-87.60947662,12/5/2016,12:15:00
395323,10775081,HZ540506,064XX S DR MARTIN LUTHER KING JR DR,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.77796729,-87.61556835,12/4/2016,21:00:00
395324,10775082,HZ541515,028XX N NAGLE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.93193855,-87.78694395,12/5/2016,23:15:00
395325,10775083,HZ541644,028XX N MENARD AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2016,41.93179357,-87.77112404,12/6/2016,4:03:00
395326,10775086,HZ541651,029XX W 82ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.74441809,-87.69655045,12/6/2016,4:50:00
395327,10775087,HZ541622,076XX S ABERDEEN ST,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.75503761,-87.65143254,12/6/2016,2:45:00
395328,10775088,HZ541641,014XX W NORTH AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2016,41.91068791,-87.66372434,12/6/2016,3:20:00
395329,10775090,HZ541619,021XX W MADISON ST,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,FALSE,2016,41.88126243,-87.68009367,12/6/2016,1:43:00
395330,10775091,HZ541655,108XX S AVENUE G,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.69853289,-87.53165758,12/6/2016,2:00:00
395331,10775093,HZ541654,039XX W 82ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.74312622,-87.71988268,12/6/2016,5:20:00
395332,10775094,HZ541647,117XX S HALE AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.68027306,-87.67287613,12/6/2016,4:30:00
395333,10775097,HZ541475,042XX S MAPLEWOOD AVE,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2016,41.81657194,-87.68834519,12/5/2016,22:00:00
395334,10775098,HZ541574,079XX S DAMEN AVE,BATTERY,AGGRAVATED: HANDGUN,GAS STATION,FALSE,FALSE,2016,41.75000501,-87.67312565,12/6/2016,1:11:00
395335,10775099,HZ541661,094XX S LOOMIS ST,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,2016,41.72216016,-87.65783533,12/6/2016,3:00:00
395336,10775101,HZ541642,019XX E 74TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.76068604,-87.57700077,12/6/2016,4:15:00
395337,10775102,HZ541643,006XX S WABASH AVE,ROBBERY,ARMED: HANDGUN,RESTAURANT,FALSE,FALSE,2016,41.87408681,-87.62599014,12/6/2016,4:06:00
395338,10775103,HZ541639,009XX W 18TH ST,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2016,41.85804039,-87.65034306,12/5/2016,22:05:00
395339,10775104,HZ541588,020XX W RANDOLPH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.88460912,-87.67794063,12/6/2016,1:45:00
395340,10775105,HZ541660,086XX S KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.73568023,-87.73117227,12/6/2016,5:30:00
395341,10775106,HZ541670,037XX W 78TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.75133687,-87.71521258,12/6/2016,4:00:00
395342,10775107,HZ541653,036XX W CHICAGO AVE,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.89544322,-87.71808932,12/6/2016,4:30:00
395343,10775108,HZ541673,040XX W POLK ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,2016,41.87092543,-87.72621102,12/6/2016,4:00:00
395344,10775111,HZ541680,037XX W 81ST PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.74502251,-87.71577884,12/5/2016,19:00:00
395345,10775112,HZ541688,069XX S CALUMET AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2016,41.76799205,-87.61692956,12/5/2016,17:00:00
395346,10775118,HZ541666,067XX S PAXTON AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2016,41.77274986,-87.57158742,12/6/2016,5:55:00
395347,10775124,HZ541687,078XX S KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2016,41.7512289,-87.72636176,12/6/2016,6:59:00
395348,12341789,JE201233,004XX N CENTRAL AVE,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,FALSE,TRUE,2021,41.8884052,-87.76514374,4/16/2021,4:03:00
395349,10775134,HZ541664,036XX W DIVISION ST,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2016,41.90273878,-87.71834622,12/6/2016,5:45:00
395350,10775138,HZ541690,039XX W 76TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2016,41.75496506,-87.72089143,12/6/2016,6:20:00
395351,10775140,HZ541407,014XX W 80TH ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.74860205,-87.65884448,12/5/2016,11:00:00
395352,10775147,HZ540715,058XX S MARYLAND AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.78879258,-87.6049567,12/5/2016,12:00:00
395353,10775151,HZ541696,051XX S LUNA AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.79952113,-87.76127922,12/5/2016,19:00:00
395354,10775153,HZ539667,024XX E 74TH ST,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2016,41.76083145,-87.5641816,12/4/2016,13:20:00
395355,10775154,HZ541682,066XX S MARQUETTE RD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.77432106,-87.61308677,12/6/2016,6:15:00
395356,10775157,HZ541716,006XX N LAKE SHORE DR,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.89389317,-87.61512764,12/6/2016,4:00:00
395357,10775159,HZ541698,111XX S EMERALD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.69178272,-87.6411499,12/4/2016,8:00:00
395358,10775160,HZ541695,080XX S KENTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.7467592,-87.73593519,12/6/2016,6:00:00
395359,10775163,HZ541697,021XX E 95TH ST,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.72250532,-87.57254747,12/5/2016,12:00:00
395360,10775165,HZ541714,022XX E 72ND ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.76439217,-87.57056099,12/2/2016,11:25:00
395361,10775172,HZ541704,011XX W 14TH PL,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.86247702,-87.65576208,12/5/2016,0:00:00
395362,10775175,HZ541717,057XX S LOOMIS BLVD,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.78972441,-87.65961999,12/5/2016,20:00:00
395363,10775189,HZ541722,069XX S DAMEN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.76779361,-87.67360679,12/6/2016,7:30:00
395364,10775192,HZ541743,033XX N OCONTO AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.94052218,-87.80804561,12/6/2016,1:00:00
395365,10775194,HZ541745,072XX N CLARK ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,42.01291539,-87.67468582,12/5/2016,21:00:00
395366,10775196,HZ541663,0000X S B19 ST,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,2016,41.7870312,-87.74538477,12/6/2016,3:30:00
395367,10775198,HZ537090,033XX W IRVING PARK RD,ROBBERY,ARMED: HANDGUN,BAR OR TAVERN,FALSE,FALSE,2016,41.95387073,-87.71200587,12/2/2016,10:30:00
395368,10775214,HZ541708,097XX S GREEN ST,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2016,41.71704127,-87.64430731,12/6/2016,6:48:00
395369,10775221,HZ541771,006XX E GRAND AVE,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,TRUE,FALSE,2016,41.89199038,-87.6114615,12/6/2016,8:30:00
395370,10775228,HZ541729,039XX W 84TH PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.73945776,-87.72001286,12/6/2016,7:00:00
395371,10775232,HZ541770,030XX W FRANKLIN BLVD,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.89010746,-87.70323684,12/5/2016,19:00:00
395372,10775233,HZ541790,025XX W ESTES AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,42.01039149,-87.69374263,12/5/2016,19:00:00
395373,10775234,HZ541731,044XX W FULLERTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,2016,41.92435012,-87.7382316,12/6/2016,8:00:00
395374,10775235,HZ541792,101XX S STATE ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2016,41.71012293,-87.62358244,12/6/2016,8:00:00
395375,10775236,HZ541788,035XX N WOLCOTT AVE,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,FALSE,FALSE,2016,41.94528988,-87.67608443,12/5/2016,23:00:00
395376,10775237,HZ541736,020XX N MOBILE AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.9173469,-87.78280265,12/5/2016,9:30:00
395377,10775239,HZ541738,012XX S CHRISTIANA AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.86553289,-87.70930081,12/6/2016,8:00:00
395378,10775240,HZ541756,0000X W TERMINAL ST,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,2016,41.9790063,-87.90646316,11/26/2016,12:30:00
395379,10775243,HZ541772,054XX N SHERIDAN RD,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,2016,41.98091941,-87.65511099,10/6/2016,8:00:00
395380,10775244,HZ541767,091XX S ASHLAND AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.72802938,-87.66284036,12/6/2016,8:20:00
395381,10775245,HZ541758,030XX W 39TH PL,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.82176783,-87.7003596,12/6/2016,7:44:00
395382,10775247,HZ541757,044XX N KEDZIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.96139421,-87.70825603,12/6/2016,5:00:00
395383,10775248,HZ540839,035XX N BROADWAY,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2016,41.94688418,-87.64699152,12/5/2016,14:15:00
395384,10775249,HZ541766,037XX N HALSTED ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.95045346,-87.64959269,12/5/2016,9:30:00
395385,10775252,HZ541749,013XX W 103RD ST,NARCOTICS,ALTER/FORGE PRESCRIPTION,MEDICAL/DENTAL OFFICE,TRUE,FALSE,2016,41.70676809,-87.65704431,11/22/2016,9:46:00
395386,10775253,HZ541733,062XX N NORTHWEST HWY,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,FALSE,2016,41.99520036,-87.80381451,12/6/2016,7:05:00
395387,10775255,HZ541803,003XX W MONROE ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2016,41.88062945,-87.63637251,12/6/2016,8:45:00
395388,10775256,HZ541694,010XX N DEARBORN ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2016,41.90113338,-87.62990498,12/6/2016,6:55:00
395389,10775259,HZ541779,055XX S ELLIS AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,2016,41.7943489,-87.60136962,10/18/2016,8:00:00
395390,10775260,HZ541752,022XX W MAYPOLE AVE,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,2016,41.88393874,-87.68311442,12/5/2016,17:00:00
395391,10775261,HZ541793,054XX N WINTHROP AVE,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2016,41.98055458,-87.65792843,10/26/2016,16:00:00
395392,10775266,HZ541737,066XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.77218289,-87.72503515,12/6/2016,8:00:00
395393,10775267,HZ541781,029XX N HONORE ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2016,41.93536679,-87.6741686,1/1/2016,9:00:00
395394,10775268,HZ541728,005XX N LEAMINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.89028801,-87.75420817,12/5/2016,19:15:00
